Linux 4.4.0-66-generic (CSPARKWORKnode2) 	10/23/2017 	_x86_64_	(16 CPU)

11:46:28 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
11:53:07 AM     all      9.89      0.00      2.08      0.44      0.00     87.59
11:53:08 AM     all     10.36      0.00      2.26      0.44      0.00     86.93
11:53:09 AM     all      8.73      0.00      2.09      1.65      0.00     87.53
11:53:10 AM     all     13.07      0.00      2.95      1.19      0.00     82.78
11:53:11 AM     all     16.11      0.00      2.20      0.38      0.00     81.31
11:53:12 AM     all     11.74      0.00      1.70      0.25      0.00     86.30
11:53:13 AM     all      9.95      0.00      1.20      0.31      0.00     88.54
11:53:14 AM     all     10.89      0.00      1.51      0.50      0.00     87.09
11:53:15 AM     all      7.31      0.00      1.13      0.32      0.00     91.24
11:53:16 AM     all      8.37      0.00      1.32      0.19      0.00     90.12
11:53:17 AM     all     10.05      0.00      1.51      0.63      0.00     87.81
11:53:18 AM     all      9.57      0.00      1.76      0.44      0.00     88.23
11:53:19 AM     all      6.99      0.00      1.26      0.63      0.00     91.12
11:53:20 AM     all      6.86      0.00      1.70      0.63      0.00     90.81
11:53:21 AM     all      7.42      0.00      1.82      0.44      0.00     90.31
11:53:22 AM     all      9.30      0.00      1.70      0.44      0.00     88.57
11:53:23 AM     all      9.02      0.00      1.32      0.57      0.00     89.09
11:53:24 AM     all      9.53      0.00      1.58      0.38      0.00     88.51
11:53:25 AM     all     10.62      0.00      1.45      0.38      0.00     87.55
11:53:26 AM     all     10.16      0.00      1.26      0.32      0.00     88.26
11:53:27 AM     all      7.78      0.00      1.13      0.38      0.00     90.71
11:53:28 AM     all      9.40      0.00      1.39      0.50      0.00     88.71
11:53:29 AM     all      7.67      0.00      1.32      0.50      0.00     90.51
11:53:30 AM     all      6.89      0.00      1.14      0.32      0.00     91.66
11:53:31 AM     all      7.50      0.00      1.20      0.57      0.00     90.73
11:53:32 AM     all     10.47      0.00      1.45      0.50      0.00     87.58
11:53:33 AM     all     10.04      0.00      1.69      0.50      0.00     87.76
11:53:34 AM     all      9.14      0.00      1.39      0.38      0.00     89.09
11:53:35 AM     all      7.43      0.00      1.51      0.38      0.00     90.68
11:53:36 AM     all      7.48      0.00      1.45      0.50      0.00     90.57
11:53:37 AM     all      9.91      0.00      1.58      0.38      0.00     88.14
11:53:38 AM     all      9.63      0.00      1.51      0.57      0.00     88.29
11:53:39 AM     all      8.25      0.00      1.26      0.50      0.00     89.99
11:53:40 AM     all      9.57      0.00      1.45      0.31      0.00     88.67
11:53:41 AM     all     11.18      0.00      1.58      0.32      0.00     86.92
11:53:42 AM     all     10.69      0.00      1.82      0.31      0.00     87.17
11:53:43 AM     all      9.84      0.00      1.96      0.38      0.00     87.82
11:53:44 AM     all      7.06      0.00      1.39      0.38      0.00     91.18
11:53:45 AM     all      6.85      0.00      1.51      0.25      0.00     91.39
11:53:46 AM     all      7.85      0.00      1.51      0.50      0.00     90.14
11:53:47 AM     all     10.13      0.00      1.83      0.38      0.00     87.67
11:53:48 AM     all     10.50      0.00      1.57      0.38      0.00     87.55
11:53:49 AM     all      8.05      0.00      1.64      0.25      0.00     90.06
11:53:50 AM     all      9.91      0.00      1.39      0.69      0.00     88.01
11:53:51 AM     all      8.07      0.00      1.56      0.31      0.00     90.05
11:53:52 AM     all      7.04      0.00      1.45      0.38      0.00     91.13
11:53:53 AM     all      7.92      0.00      1.45      0.44      0.00     90.19
11:53:54 AM     all      9.72      0.00      1.94      0.31      0.00     88.03
11:53:55 AM     all     10.61      0.00      1.57      0.38      0.00     87.45
11:53:56 AM     all      6.72      0.00      1.69      0.63      0.00     90.96
11:53:57 AM     all      7.89      0.00      0.95      0.51      0.00     90.66
11:53:58 AM     all     10.23      0.00      1.83      0.38      0.00     87.56
11:53:59 AM     all      9.01      0.00      2.02      0.38      0.00     88.59
11:54:00 AM     all      7.66      0.00      1.63      0.13      0.00     90.58
11:54:01 AM     all      9.41      0.00      1.89      0.38      0.00     88.32
11:54:02 AM     all      9.14      0.00      1.45      0.88      0.00     88.53
11:54:03 AM     all      8.94      0.00      1.38      0.57      0.00     89.11
11:54:04 AM     all      3.01      0.00      0.81      0.38      0.00     95.80
11:54:05 AM     all      6.63      0.00      1.77      0.32      0.00     91.28
11:54:06 AM     all      5.96      0.00      2.07      0.50      0.00     91.46
11:54:07 AM     all      4.08      0.00      1.50      0.94      0.00     93.48
11:54:08 AM     all      5.80      0.00      2.90      0.82      0.00     90.47
11:54:09 AM     all      3.20      0.00      1.07      0.31      0.00     95.41
11:54:10 AM     all      5.33      0.00      1.94      0.69      0.00     92.03
11:54:11 AM     all      3.90      0.00      1.13      0.38      0.00     94.59
11:54:12 AM     all      5.97      0.00      1.70      0.38      0.00     91.95
11:54:13 AM     all      3.32      0.00      1.19      0.38      0.00     95.11
11:54:14 AM     all      5.16      0.00      2.26      1.38      0.00     91.19
11:54:15 AM     all      2.89      0.00      1.32      0.44      0.00     95.35
11:54:16 AM     all      5.24      0.00      1.64      0.32      0.00     92.81
11:54:17 AM     all      3.01      0.00      1.19      0.38      0.00     95.42
11:54:18 AM     all      4.47      0.00      1.76      0.44      0.00     93.32
11:54:19 AM     all      3.08      0.00      1.32      0.31      0.00     95.29
11:54:20 AM     all      5.17      0.00      1.89      0.57      0.00     92.37
11:54:21 AM     all      3.26      0.00      1.13      0.31      0.00     95.30
11:54:22 AM     all      6.77      0.00      1.96      0.19      0.00     91.08
11:54:23 AM     all      6.42      0.00      1.76      0.00      0.00     91.82
11:54:24 AM     all      6.84      0.00      2.22      0.00      0.00     90.95
11:54:25 AM     all      2.89      0.00      1.07      0.00      0.00     96.05
11:54:26 AM     all      0.38      0.00      0.19      0.00      0.00     99.44
11:54:27 AM     all      0.19      0.00      0.13      0.00      0.00     99.69
11:54:28 AM     all      0.25      0.00      0.13      0.13      0.00     99.50
11:54:29 AM     all      4.84      0.00      2.39      0.31      0.00     92.46
11:54:30 AM     all      3.01      0.00      1.19      0.38      0.00     95.43
11:54:31 AM     all      4.14      0.00      1.76      0.38      0.00     93.72
11:54:32 AM     all      2.19      0.00      1.06      0.44      0.00     96.31
11:54:33 AM     all      6.65      0.00      2.20      0.38      0.00     90.78
11:54:34 AM     all      3.57      0.00      1.32      0.38      0.00     94.73
11:54:35 AM     all      5.00      0.00      2.38      0.38      0.00     92.25
11:54:36 AM     all      1.44      0.00      0.56      0.31      0.00     97.68
11:54:37 AM     all      4.89      0.00      2.26      0.50      0.00     92.35
11:54:38 AM     all      6.47      0.00      3.02      0.38      0.00     90.13
11:54:39 AM     all      5.92      0.00      1.57      0.06      0.00     92.45
11:54:40 AM     all      5.67      0.00      2.21      0.00      0.00     92.12
11:54:41 AM     all      6.17      0.00      1.76      0.00      0.00     92.07
11:54:42 AM     all      6.01      0.00      1.88      0.00      0.00     92.12
11:54:43 AM     all      7.15      0.00      1.88      0.19      0.00     90.78
11:54:44 AM     all      6.34      0.00      1.63      0.00      0.00     92.03
11:54:45 AM     all      6.09      0.00      2.14      0.00      0.00     91.77
11:54:46 AM     all      5.16      0.00      2.27      0.00      0.00     92.57
11:54:47 AM     all      6.23      0.00      2.20      0.00      0.00     91.57
11:54:48 AM     all      6.72      0.00      1.57      0.19      0.00     91.53
11:54:49 AM     all      7.51      0.00      1.70      0.00      0.00     90.79
11:54:50 AM     all      5.87      0.00      1.20      0.00      0.00     92.93
11:54:51 AM     all      2.83      0.00      0.63      0.00      0.00     96.54
11:54:52 AM     all      0.63      0.00      0.31      0.00      0.00     99.06
11:54:53 AM     all      0.94      0.00      0.75      0.31      0.00     98.00
11:54:54 AM     all      0.69      0.00      0.44      0.00      0.00     98.87
11:54:55 AM     all      1.31      0.00      0.44      0.00      0.00     98.25
11:54:56 AM     all      0.75      0.00      0.50      0.00      0.00     98.75
11:54:57 AM     all      0.63      0.00      0.19      0.00      0.00     99.19
11:54:58 AM     all      0.25      0.00      0.19      0.00      0.00     99.56
11:54:59 AM     all      0.38      0.00      0.31      0.19      0.00     99.12
11:55:00 AM     all      0.25      0.00      0.06      0.00      0.00     99.69
11:55:01 AM     all      1.13      0.00      0.88      0.00      0.00     97.99
11:55:02 AM     all      0.37      0.00      0.25      0.00      0.00     99.38
11:55:03 AM     all      0.38      0.00      0.31      0.00      0.00     99.31
11:55:04 AM     all      0.44      0.00      0.31      0.00      0.00     99.25
11:55:05 AM     all      2.32      0.00      0.38      0.56      0.00     96.74
11:55:06 AM     all      8.34      0.00      1.64      0.57      0.00     89.45
11:55:07 AM     all      5.42      0.00      1.58      0.25      0.00     92.75
11:55:08 AM     all      2.95      0.00      0.75      0.44      0.00     95.86
11:55:09 AM     all      3.46      0.00      1.01      0.38      0.00     95.16
11:55:10 AM     all      3.26      0.00      0.94      0.38      0.00     95.42
11:55:11 AM     all      5.51      0.00      1.19      0.44      0.00     92.86
11:55:12 AM     all      2.95      0.00      1.07      0.38      0.00     95.61
11:55:13 AM     all      4.46      0.00      1.26      0.56      0.00     93.72
11:55:14 AM     all      1.94      0.00      0.88      0.50      0.00     96.68
11:55:15 AM     all      5.48      0.00      1.39      0.57      0.00     92.57
11:55:16 AM     all      2.76      0.00      1.00      0.38      0.00     95.86
11:55:17 AM     all      3.72      0.00      1.20      0.44      0.00     94.65
11:55:18 AM     all      3.19      0.00      1.19      0.44      0.00     95.18
11:55:19 AM     all      4.21      0.00      0.94      0.56      0.00     94.29
11:55:20 AM     all      3.76      0.00      1.25      0.44      0.00     94.55
11:55:21 AM     all      7.61      0.00      1.20      0.38      0.00     90.81
11:55:22 AM     all     12.27      0.00      1.13      0.50      0.00     86.10
11:55:23 AM     all      9.77      0.00      1.44      0.06      0.00     88.73
11:55:24 AM     all     12.45      0.00      0.88      0.00      0.00     86.67
11:55:25 AM     all     12.37      0.00      1.38      0.44      0.00     85.81
11:55:26 AM     all     10.59      0.00      1.13      0.44      0.00     87.84
11:55:27 AM     all     10.03      0.00      1.38      0.38      0.00     88.21
11:55:28 AM     all      5.35      0.00      4.40      7.67      0.00     82.58
11:55:29 AM     all      7.85      0.00      2.83      0.31      0.00     89.01
11:55:30 AM     all      6.70      0.00      0.88      0.00      0.00     92.41
11:55:31 AM     all      6.80      0.00      1.07      0.00      0.00     92.13
11:55:32 AM     all      6.73      0.00      1.38      0.00      0.00     91.89
11:55:33 AM     all      3.56      0.00      0.94      0.00      0.00     95.50
11:55:34 AM     all      0.88      0.00      0.38      0.19      0.00     98.56
11:55:35 AM     all      0.63      0.00      0.19      0.00      0.00     99.19
11:55:36 AM     all      0.44      0.00      0.50      0.00      0.00     99.06
11:55:37 AM     all      0.94      0.00      0.44      0.00      0.00     98.62
11:55:38 AM     all      0.63      0.00      0.69      0.00      0.00     98.69
11:55:39 AM     all      0.38      0.00      0.13      0.00      0.00     99.50
11:55:40 AM     all      0.12      0.00      0.19      0.37      0.00     99.31
11:55:41 AM     all      3.76      0.00      0.81      0.44      0.00     94.99
11:55:42 AM     all      7.63      0.00      1.38      0.38      0.00     90.62
11:55:43 AM     all      9.17      0.00      1.00      0.25      0.00     89.58
11:55:44 AM     all     12.13      0.00      1.25      0.38      0.00     86.24
11:55:45 AM     all     13.43      0.00      1.38      0.25      0.00     84.94
11:55:46 AM     all     11.07      0.00      2.45      0.44      0.00     86.04
11:55:47 AM     all      7.22      0.00      1.95      0.31      0.00     90.52
11:55:48 AM     all      3.27      0.00      0.63      0.31      0.00     95.79
11:55:49 AM     all      3.88      0.00      0.81      0.44      0.00     94.87
11:55:50 AM     all      3.84      0.00      1.19      0.31      0.00     94.65
11:55:51 AM     all      3.39      0.00      0.69      0.38      0.00     95.54
11:55:52 AM     all      4.44      0.00      0.94      0.44      0.00     94.18
11:55:53 AM     all      3.82      0.00      1.00      0.38      0.00     94.80
11:55:54 AM     all      4.21      0.00      0.82      0.38      0.00     94.59
11:55:55 AM     all      3.32      0.00      1.13      0.69      0.00     94.87
11:55:56 AM     all      4.08      0.00      0.75      0.50      0.00     94.66
11:55:57 AM     all      5.53      0.00      0.75      0.38      0.00     93.34
11:55:58 AM     all      5.34      0.00      0.88      0.38      0.00     93.40
11:55:59 AM     all      3.57      0.00      0.75      0.44      0.00     95.24
11:56:00 AM     all      3.95      0.00      0.69      0.38      0.00     94.98
11:56:01 AM     all      4.45      0.00      0.75      0.50      0.00     94.29
11:56:02 AM     all      3.52      0.00      0.94      0.38      0.00     95.17
11:56:03 AM     all      4.07      0.00      0.56      0.38      0.00     94.99
11:56:04 AM     all      3.07      0.00      1.07      0.44      0.00     95.42
11:56:05 AM     all      4.13      0.00      0.81      0.31      0.00     94.74
11:56:06 AM     all      5.85      0.00      0.63      0.31      0.00     93.20
11:56:07 AM     all      5.08      0.00      1.25      0.31      0.00     93.36
11:56:08 AM     all      3.45      0.00      0.69      0.31      0.00     95.54
11:56:09 AM     all      4.82      0.00      0.88      0.38      0.00     93.92
11:56:10 AM     all      5.44      0.00      0.88      0.31      0.00     93.37
11:56:11 AM     all      5.03      0.00      0.82      0.44      0.00     93.72
11:56:12 AM     all      3.64      0.00      0.57      0.31      0.00     95.48
11:56:13 AM     all      4.32      0.00      0.81      0.38      0.00     94.49
11:56:14 AM     all      3.94      0.00      0.69      0.38      0.00     94.99
11:56:15 AM     all      3.58      0.00      0.69      0.63      0.00     95.10
11:56:16 AM     all      5.33      0.00      1.13      0.38      0.00     93.17
11:56:17 AM     all      3.64      0.00      0.88      0.44      0.00     95.05
11:56:18 AM     all      3.25      0.00      0.69      0.50      0.00     95.56
11:56:19 AM     all      4.33      0.00      0.82      0.44      0.00     94.41
11:56:20 AM     all      2.88      0.00      0.75      0.31      0.00     96.06
11:56:21 AM     all      1.88      0.00      0.38      0.38      0.00     97.37
11:56:22 AM     all      2.31      0.00      0.50      0.37      0.00     96.82
11:56:23 AM     all      1.38      0.00      0.31      0.38      0.00     97.93
11:56:24 AM     all      2.07      0.00      0.31      0.38      0.00     97.24
11:56:25 AM     all      1.50      0.00      0.19      0.38      0.00     97.93
11:56:26 AM     all      3.94      0.00      0.50      0.38      0.00     95.18
11:56:27 AM     all      2.20      0.00      0.25      0.56      0.00     96.99
11:56:28 AM     all      1.82      0.00      0.50      0.38      0.00     97.30
11:56:29 AM     all      1.56      0.00      0.38      0.50      0.00     97.56
11:56:30 AM     all      2.32      0.00      0.31      0.38      0.00     96.99
11:56:31 AM     all      1.13      0.00      0.38      0.44      0.00     98.06
11:56:32 AM     all      1.50      0.00      0.12      0.00      0.00     98.38
11:56:33 AM     all      0.19      0.00      1.44      0.00      0.00     98.37
11:56:34 AM     all      0.19      0.00      2.38      0.38      0.00     97.06
11:56:35 AM     all      0.06      0.00      0.00      0.00      0.00     99.94
11:56:36 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:56:37 AM     all      0.06      0.00      0.00      0.00      0.00     99.94
11:56:38 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:56:39 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:56:40 AM     all      0.00      0.00      0.00      0.19      0.00     99.81
11:56:41 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:56:42 AM     all      0.06      0.00      0.06      0.00      0.00     99.88
11:56:43 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:56:44 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:56:45 AM     all      0.00      0.00      0.00      0.25      0.00     99.75
11:56:46 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:56:47 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:56:48 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:56:49 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:56:50 AM     all      0.00      0.00      0.06      0.12      0.00     99.81
11:56:51 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
