Linux 4.4.0-66-generic (CSPARKWORKnode1) 	10/23/2017 	_x86_64_	(16 CPU)

11:46:23 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
11:52:59 AM     all     20.05      0.00      1.39      3.98      0.00     74.57
11:53:00 AM     all     37.39      0.00      2.51      4.89      0.00     55.21
11:53:01 AM     all     28.68      0.00      4.00      0.95      0.00     66.37
11:53:02 AM     all     20.40      0.00      5.18      0.32      0.00     74.10
11:53:03 AM     all     19.89      0.00      3.55      0.57      0.00     76.00
11:53:04 AM     all     18.25      0.00      2.66      0.13      0.00     78.96
11:53:05 AM     all     13.77      0.00      2.02      0.51      0.00     83.70
11:53:06 AM     all     10.34      0.00      1.89      0.44      0.00     87.33
11:53:07 AM     all     10.46      0.00      1.70      0.25      0.00     87.59
11:53:08 AM     all      9.02      0.00      1.45      0.44      0.00     89.09
11:53:09 AM     all      9.79      0.00      1.45      0.38      0.00     88.38
11:53:10 AM     all     10.82      0.00      1.57      0.50      0.00     87.10
11:53:11 AM     all     10.21      0.00      1.89      1.95      0.00     85.95
11:53:12 AM     all      7.61      0.00      1.57      0.38      0.00     90.43
11:53:13 AM     all      9.10      0.00      1.51      0.50      0.00     88.89
11:53:14 AM     all      7.08      0.00      1.52      0.25      0.00     91.16
11:53:15 AM     all      9.83      0.00      1.51      0.32      0.00     88.34
11:53:16 AM     all      7.97      0.00      1.32      0.44      0.00     90.27
11:53:17 AM     all     10.65      0.00      1.83      0.38      0.00     87.15
11:53:18 AM     all     11.61      0.00      2.01      0.25      0.00     86.14
11:53:19 AM     all     10.28      0.00      1.83      0.19      0.00     87.70
11:53:20 AM     all     10.50      0.00      1.57      0.38      0.00     87.55
11:53:21 AM     all     10.37      0.00      1.52      0.25      0.00     87.86
11:53:22 AM     all      8.70      0.00      1.51      0.44      0.00     89.35
11:53:23 AM     all      7.92      0.00      1.26      0.25      0.00     90.57
11:53:24 AM     all      9.13      0.00      1.70      0.25      0.00     88.92
11:53:25 AM     all      8.60      0.00      1.69      0.13      0.00     89.58
11:53:26 AM     all      9.96      0.00      1.58      0.25      0.00     88.21
11:53:27 AM     all     10.89      0.00      1.64      0.19      0.00     87.29
11:53:28 AM     all     10.00      0.00      2.01      1.19      0.00     86.79
11:53:29 AM     all      8.66      0.00      2.07      0.00      0.00     89.27
11:53:30 AM     all      7.31      0.00      1.20      0.38      0.00     91.11
11:53:31 AM     all      7.39      0.00      1.45      0.63      0.00     90.52
11:53:32 AM     all      9.97      0.00      2.01      0.25      0.00     87.77
11:53:33 AM     all      9.72      0.00      1.39      0.38      0.00     88.51
11:53:34 AM     all     10.10      0.00      1.63      0.75      0.00     87.52
11:53:35 AM     all      7.61      0.00      1.38      0.31      0.00     90.69
11:53:36 AM     all      8.11      0.00      1.63      0.31      0.00     89.94
11:53:37 AM     all     11.13      0.00      1.70      1.07      0.00     86.11
11:53:38 AM     all     10.01      0.00      1.95      0.25      0.00     87.78
11:53:39 AM     all      8.14      0.00      1.20      0.44      0.00     90.22
11:53:40 AM     all      7.19      0.00      1.45      0.69      0.00     90.67
11:53:41 AM     all     10.57      0.00      1.13      0.31      0.00     87.98
11:53:42 AM     all      9.10      0.00      1.64      0.51      0.00     88.76
11:53:43 AM     all     10.26      0.00      1.64      0.31      0.00     87.78
11:53:44 AM     all      8.41      0.00      1.77      0.44      0.00     89.37
11:53:45 AM     all      6.97      0.00      1.44      0.31      0.00     91.27
11:53:46 AM     all     10.66      0.00      1.39      0.82      0.00     87.14
11:53:47 AM     all     10.71      0.00      1.89      0.38      0.00     87.03
11:53:48 AM     all      9.97      0.00      1.76      0.25      0.00     88.03
11:53:49 AM     all      9.81      0.00      1.70      0.57      0.00     87.92
11:53:50 AM     all      7.69      0.00      1.32      0.32      0.00     90.67
11:53:51 AM     all      8.26      0.00      1.58      0.38      0.00     89.79
11:53:52 AM     all      9.34      0.00      1.14      0.63      0.00     88.89
11:53:53 AM     all     11.29      0.00      1.77      0.13      0.00     86.81
11:53:54 AM     all     10.50      0.00      1.45      0.38      0.00     87.67
11:53:55 AM     all      9.70      0.00      1.57      0.31      0.00     88.41
11:53:56 AM     all      8.44      0.00      1.20      0.32      0.00     90.04
11:53:57 AM     all      7.63      0.00      1.13      0.50      0.00     90.73
11:53:58 AM     all     10.70      0.00      2.01      1.13      0.00     86.15
11:53:59 AM     all     10.72      0.00      1.83      0.19      0.00     87.26
11:54:00 AM     all      8.00      0.00      1.64      0.38      0.00     89.98
11:54:01 AM     all     10.47      0.00      1.64      0.32      0.00     87.58
11:54:02 AM     all      8.32      0.00      1.39      0.25      0.00     90.04
11:54:03 AM     all      7.44      0.00      1.26      0.32      0.00     90.98
11:54:04 AM     all      7.66      0.00      1.51      1.38      0.00     89.45
11:54:05 AM     all      6.79      0.00      1.32      1.51      0.00     90.38
11:54:06 AM     all     11.71      0.00      2.85      0.38      0.00     85.06
11:54:07 AM     all      0.88      0.00      0.38      0.31      0.00     98.44
11:54:08 AM     all      7.63      0.00      2.46      0.44      0.00     89.46
11:54:09 AM     all      1.19      0.00      0.50      0.56      0.00     97.75
11:54:10 AM     all      8.45      0.00      1.89      0.38      0.00     89.28
11:54:11 AM     all      1.07      0.00      0.25      0.25      0.00     98.43
11:54:12 AM     all      8.10      0.00      2.14      0.38      0.00     89.38
11:54:13 AM     all      0.81      0.00      0.38      0.38      0.00     98.43
11:54:14 AM     all      7.33      0.00      2.09      0.51      0.00     90.08
11:54:15 AM     all      1.50      0.00      0.50      0.31      0.00     97.68
11:54:16 AM     all      7.21      0.00      2.15      0.44      0.00     90.20
11:54:17 AM     all      0.87      0.00      0.44      0.37      0.00     98.31
11:54:18 AM     all      7.92      0.00      2.07      0.38      0.00     89.63
11:54:19 AM     all      1.25      0.00      0.25      0.31      0.00     98.18
11:54:20 AM     all      7.53      0.00      2.02      0.44      0.00     90.01
11:54:21 AM     all      1.38      0.00      0.56      0.19      0.00     97.87
11:54:22 AM     all      7.22      0.00      2.09      0.32      0.00     90.38
11:54:23 AM     all      1.57      0.00      0.94      0.31      0.00     97.17
11:54:24 AM     all      7.68      0.00      2.58      0.38      0.00     89.36
11:54:25 AM     all      6.74      0.00      1.39      0.00      0.00     91.88
11:54:26 AM     all      1.25      0.00      0.44      0.00      0.00     98.31
11:54:27 AM     all      0.12      0.00      0.12      0.00      0.00     99.75
11:54:28 AM     all      0.31      0.00      0.31      0.00      0.00     99.37
11:54:29 AM     all      3.14      0.00      0.82      0.82      0.00     95.22
11:54:30 AM     all      9.90      0.00      1.00      0.75      0.00     88.35
11:54:31 AM     all      9.12      0.00      2.75      0.31      0.00     87.82
11:54:32 AM     all     10.12      0.00      2.39      0.31      0.00     87.18
11:54:33 AM     all      4.15      0.00      1.45      0.50      0.00     93.90
11:54:34 AM     all      3.45      0.00      1.19      0.25      0.00     95.11
11:54:35 AM     all      3.34      0.00      1.32      0.25      0.00     95.09
11:54:36 AM     all      3.75      0.00      1.19      0.38      0.00     94.68
11:54:37 AM     all      3.26      0.00      0.69      0.38      0.00     95.67
11:54:38 AM     all      4.33      0.00      1.51      0.38      0.00     93.79
11:54:39 AM     all      3.27      0.00      1.01      1.32      0.00     94.40
11:54:40 AM     all      5.22      0.00      1.26      0.31      0.00     93.21
11:54:41 AM     all      6.30      0.00      1.26      0.44      0.00     92.00
11:54:42 AM     all      3.14      0.00      0.94      0.25      0.00     95.66
11:54:43 AM     all      4.45      0.00      1.25      0.38      0.00     93.91
11:54:44 AM     all      3.20      0.00      1.13      0.25      0.00     95.42
11:54:45 AM     all      4.09      0.00      1.26      0.31      0.00     94.34
11:54:46 AM     all      3.76      0.00      1.00      0.38      0.00     94.86
11:54:47 AM     all      4.39      0.00      1.51      0.25      0.00     93.85
11:54:48 AM     all      6.41      0.00      1.70      0.44      0.00     91.45
11:54:49 AM     all      7.66      0.00      1.51      0.00      0.00     90.83
11:54:50 AM     all      6.91      0.00      1.26      0.00      0.00     91.83
11:54:51 AM     all      6.11      0.00      1.83      0.00      0.00     92.06
11:54:52 AM     all      5.99      0.00      1.64      0.00      0.00     92.37
11:54:53 AM     all      6.04      0.00      1.83      0.06      0.00     92.07
11:54:54 AM     all      6.47      0.00      1.32      0.00      0.00     92.21
11:54:55 AM     all      6.39      0.00      1.38      0.00      0.00     92.23
11:54:56 AM     all      6.15      0.00      1.76      0.00      0.00     92.09
11:54:57 AM     all      6.68      0.00      0.69      0.00      0.00     92.63
11:54:58 AM     all      0.38      0.00      0.31      0.13      0.00     99.19
11:54:59 AM     all      0.50      0.00      0.31      0.00      0.00     99.19
11:55:00 AM     all      0.31      0.00      0.06      0.00      0.00     99.62
11:55:01 AM     all      1.00      0.00      0.56      0.00      0.00     98.43
11:55:02 AM     all      0.25      0.00      0.25      0.56      0.00     98.93
11:55:03 AM     all      0.50      0.00      0.06      0.00      0.00     99.44
11:55:04 AM     all      0.31      0.00      0.38      0.13      0.00     99.19
11:55:05 AM     all      0.50      0.00      0.50      0.25      0.00     98.75
11:55:06 AM     all      5.29      0.00      0.76      2.14      0.00     91.82
11:55:07 AM     all     10.87      0.00      2.20      0.19      0.00     86.75
11:55:08 AM     all      1.31      0.00      0.50      0.25      0.00     97.93
11:55:09 AM     all      6.11      0.00      1.39      0.32      0.00     92.19
11:55:10 AM     all      7.71      0.00      0.88      0.31      0.00     91.10
11:55:11 AM     all     10.92      0.00      1.44      0.38      0.00     87.26
11:55:12 AM     all      9.45      0.00      1.06      0.31      0.00     89.17
11:55:13 AM     all      7.01      0.00      1.25      0.31      0.00     91.43
11:55:14 AM     all      6.96      0.00      3.13      3.01      0.00     86.90
11:55:15 AM     all      6.86      0.00      5.60      0.06      0.00     87.47
11:55:16 AM     all      3.21      0.00      3.83      5.66      0.00     87.30
11:55:17 AM     all      2.64      0.00      2.07      3.83      0.00     91.45
11:55:18 AM     all      6.14      0.00      2.07      1.57      0.00     90.23
11:55:19 AM     all      1.57      0.00      0.81      0.50      0.00     97.12
11:55:20 AM     all      3.33      0.00      0.75      0.31      0.00     95.61
11:55:21 AM     all      3.75      0.00      0.94      0.38      0.00     94.93
11:55:22 AM     all      1.07      0.00      0.25      0.50      0.00     98.18
11:55:23 AM     all      6.78      0.00      1.38      0.31      0.00     91.53
11:55:24 AM     all      1.25      0.00      0.44      0.25      0.00     98.06
11:55:25 AM     all      7.63      0.00      1.20      0.32      0.00     90.86
11:55:26 AM     all      2.69      0.00      0.50      0.25      0.00     96.56
11:55:27 AM     all      6.68      0.00      1.76      0.25      0.00     91.31
11:55:28 AM     all      1.00      0.00      0.31      0.31      0.00     98.37
11:55:29 AM     all      8.48      0.00      1.51      0.25      0.00     89.76
11:55:30 AM     all      7.58      0.00      0.69      0.31      0.00     91.42
11:55:31 AM     all      7.83      0.00      1.06      0.44      0.00     90.67
11:55:32 AM     all     10.48      0.00      1.00      0.31      0.00     88.20
11:55:33 AM     all      9.76      0.00      0.56      0.25      0.00     89.43
11:55:34 AM     all      6.09      0.00      3.71      0.38      0.00     89.82
11:55:35 AM     all      4.52      0.00      2.32      0.25      0.00     92.91
11:55:36 AM     all      2.95      0.00      0.75      0.56      0.00     95.73
11:55:37 AM     all      1.50      0.00      0.38      0.25      0.00     97.87
11:55:38 AM     all      6.23      0.00      1.45      0.57      0.00     91.75
11:55:39 AM     all      1.06      0.00      0.31      0.19      0.00     98.44
11:55:40 AM     all      1.75      0.00      0.31      0.06      0.00     97.87
11:55:41 AM     all      0.82      0.00      0.25      2.39      0.00     96.55
11:55:42 AM     all      6.67      0.00      0.76      0.25      0.00     92.32
11:55:43 AM     all      6.79      0.00      1.01      0.38      0.00     91.83
11:55:44 AM     all      3.94      0.00      1.00      0.25      0.00     94.80
11:55:45 AM     all      5.70      0.00      0.69      0.50      0.00     93.11
11:55:46 AM     all      3.34      0.00      0.94      0.38      0.00     95.34
11:55:47 AM     all      4.07      0.00      0.88      0.81      0.00     94.24
11:55:48 AM     all      4.58      0.00      0.94      0.56      0.00     93.92
11:55:49 AM     all      4.33      0.00      0.44      0.38      0.00     94.85
11:55:50 AM     all      6.46      0.00      1.07      0.25      0.00     92.22
11:55:51 AM     all      4.39      0.00      0.75      0.56      0.00     94.29
11:55:52 AM     all      4.13      0.00      0.81      0.50      0.00     94.56
11:55:53 AM     all      4.42      0.00      0.57      0.32      0.00     94.70
11:55:54 AM     all      2.51      0.00      0.94      0.44      0.00     96.11
11:55:55 AM     all      5.91      0.00      0.88      0.50      0.00     92.70
11:55:56 AM     all      3.51      0.00      0.56      0.56      0.00     95.36
11:55:57 AM     all      4.52      0.00      0.82      0.19      0.00     94.47
11:55:58 AM     all      4.51      0.00      0.94      0.44      0.00     94.11
11:55:59 AM     all      3.45      0.00      0.75      0.31      0.00     95.48
11:56:00 AM     all      5.62      0.00      1.06      0.44      0.00     92.88
11:56:01 AM     all      3.01      0.00      0.88      0.38      0.00     95.74
11:56:02 AM     all      4.89      0.00      1.25      0.38      0.00     93.48
11:56:03 AM     all      3.45      0.00      0.82      0.25      0.00     95.48
11:56:04 AM     all      6.16      0.00      1.07      0.50      0.00     92.27
11:56:05 AM     all      5.52      0.00      0.94      0.38      0.00     93.16
11:56:06 AM     all      2.89      0.00      0.82      0.44      0.00     95.86
11:56:07 AM     all      6.23      0.00      1.19      0.31      0.00     92.26
11:56:08 AM     all      3.58      0.00      0.82      0.31      0.00     95.29
11:56:09 AM     all      3.76      0.00      0.94      0.25      0.00     95.05
11:56:10 AM     all      3.45      0.00      0.88      0.38      0.00     95.30
11:56:11 AM     all      4.96      0.00      0.69      0.38      0.00     93.97
11:56:12 AM     all      3.64      0.00      1.07      0.31      0.00     94.98
11:56:13 AM     all      3.82      0.00      0.88      0.38      0.00     94.92
11:56:14 AM     all      4.08      0.00      0.82      0.57      0.00     94.54
11:56:15 AM     all      4.26      0.00      0.81      0.38      0.00     94.55
11:56:16 AM     all      4.90      0.00      0.94      0.44      0.00     93.72
11:56:17 AM     all      5.16      0.00      0.75      0.63      0.00     93.46
11:56:18 AM     all      5.71      0.00      0.82      0.25      0.00     93.22
11:56:19 AM     all      4.21      0.00      0.88      0.31      0.00     94.60
11:56:20 AM     all      3.77      0.00      1.07      0.82      0.00     94.35
11:56:21 AM     all      1.88      0.00      0.25      0.25      0.00     97.61
11:56:21 AM     all      3.14      0.00      0.19      0.06      0.00     96.61
11:56:23 AM     all      0.44      0.00      0.19      0.50      0.00     98.87
11:56:24 AM     all      3.01      0.00      0.75      0.75      0.00     95.48
11:56:25 AM     all      3.32      0.00      0.50      0.00      0.00     96.17
11:56:26 AM     all      3.01      0.00      0.56      0.00      0.00     96.42
11:56:27 AM     all      3.31      0.00      0.69      0.06      0.00     95.94
11:56:28 AM     all      0.13      0.00      0.00      0.00      0.00     99.87
11:56:29 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:56:30 AM     all      0.00      0.00      0.12      0.19      0.00     99.69
11:56:31 AM     all      0.06      0.00      0.00      0.00      0.00     99.94
11:56:32 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:56:33 AM     all      0.38      0.00      0.38      4.94      0.00     94.31
11:56:34 AM     all      0.13      0.00      2.94      0.75      0.00     96.18
11:56:35 AM     all      0.25      0.00      0.88      0.44      0.00     98.43
11:56:36 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:56:37 AM     all      0.00      0.00      0.12      0.00      0.00     99.88
11:56:38 AM     all      0.06      0.00      0.00      0.00      0.00     99.94
11:56:39 AM     all      0.00      0.00      0.06      0.06      0.00     99.88
11:56:40 AM     all      0.00      0.00      0.00      0.13      0.00     99.87
11:56:41 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:56:42 AM     all      0.06      0.00      0.06      0.00      0.00     99.88
11:56:43 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:56:44 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:56:45 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:56:46 AM     all      0.00      0.00      0.00      0.13      0.00     99.87
11:56:47 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:56:48 AM     all      0.12      0.00      0.06      0.25      0.00     99.56
11:56:49 AM     all      0.12      0.00      0.25      5.56      0.00     94.06
11:56:50 AM     all      0.88      0.00      0.25      5.13      0.00     93.74
