Linux 4.4.0-66-generic (CSPARKWORKnode3) 	10/23/2017 	_x86_64_	(16 CPU)

11:46:23 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
11:52:58 AM     all     28.61      0.00      4.16      1.26      0.00     65.97
11:52:59 AM     all     32.70      0.00      3.36      4.12      0.00     59.82
11:53:00 AM     all     24.86      0.00      3.35      3.42      0.00     68.37
11:53:01 AM     all     27.15      0.00      5.95      0.32      0.00     66.58
11:53:02 AM     all     23.97      0.00      6.20      2.53      0.00     67.30
11:53:03 AM     all     20.69      0.00      4.06      2.35      0.00     72.91
11:53:04 AM     all     13.49      0.00      4.18      0.70      0.00     81.63
11:53:05 AM     all     16.34      0.00      3.21      0.57      0.00     79.89
11:53:06 AM     all     14.78      0.00      2.32      0.50      0.00     82.40
11:53:07 AM     all     12.82      0.00      1.96      0.25      0.00     84.97
11:53:08 AM     all     11.64      0.00      2.08      0.69      0.00     85.60
11:53:09 AM     all     11.90      0.00      1.77      1.77      0.00     84.56
11:53:10 AM     all     10.98      0.00      2.27      0.32      0.00     86.44
11:53:11 AM     all     11.35      0.00      1.70      0.38      0.00     86.57
11:53:12 AM     all      8.59      0.00      1.77      0.25      0.00     89.39
11:53:13 AM     all      9.49      0.00      2.03      1.14      0.00     87.34
11:53:14 AM     all     10.41      0.00      1.71      0.25      0.00     87.63
11:53:15 AM     all      7.83      0.00      1.20      1.33      0.00     89.65
11:53:16 AM     all      8.38      0.00      1.89      0.38      0.00     89.35
11:53:17 AM     all      9.88      0.00      1.70      0.31      0.00     88.11
11:53:18 AM     all     10.09      0.00      1.58      1.01      0.00     87.32
11:53:19 AM     all     11.03      0.00      2.02      0.19      0.00     86.76
11:53:20 AM     all     10.89      0.00      1.84      0.32      0.00     86.95
11:53:21 AM     all     10.65      0.00      1.58      0.38      0.00     87.40
11:53:22 AM     all      9.70      0.00      1.95      0.31      0.00     88.04
11:53:23 AM     all      9.45      0.00      1.51      0.95      0.00     88.09
11:53:24 AM     all      7.30      0.00      1.64      0.50      0.00     90.57
11:53:25 AM     all     10.69      0.00      1.76      0.50      0.00     87.05
11:53:26 AM     all      9.72      0.00      1.96      0.32      0.00     88.01
11:53:27 AM     all     11.02      0.00      1.95      0.25      0.00     86.78
11:53:28 AM     all      8.99      0.00      1.51      0.31      0.00     89.18
11:53:29 AM     all      7.53      0.00      1.57      0.31      0.00     90.58
11:53:30 AM     all      9.70      0.00      1.57      1.07      0.00     87.66
11:53:31 AM     all     10.82      0.00      2.08      0.38      0.00     86.73
11:53:32 AM     all     10.46      0.00      1.64      0.32      0.00     87.59
11:53:33 AM     all     10.85      0.00      1.77      0.38      0.00     87.00
11:53:34 AM     all     10.83      0.00      2.08      0.44      0.00     86.65
11:53:35 AM     all     10.63      0.00      1.82      0.38      0.00     87.17
11:53:36 AM     all      8.05      0.00      1.45      0.19      0.00     90.31
11:53:37 AM     all      9.49      0.00      1.76      0.94      0.00     87.81
11:53:38 AM     all      9.96      0.00      2.08      1.58      0.00     86.38
11:53:39 AM     all     10.49      0.00      1.96      0.44      0.00     87.11
11:53:40 AM     all      9.71      0.00      1.59      1.02      0.00     87.69
11:53:41 AM     all     12.76      0.00      2.53      0.63      0.00     84.08
11:53:42 AM     all     12.71      0.00      1.64      0.44      0.00     85.21
11:53:43 AM     all     11.81      0.00      2.16      0.57      0.00     85.46
11:53:44 AM     all     11.99      0.00      1.83      0.38      0.00     85.80
11:53:45 AM     all     10.89      0.00      1.96      1.71      0.00     85.43
11:53:46 AM     all     10.83      0.00      1.39      0.32      0.00     87.46
11:53:47 AM     all     11.20      0.00      2.15      1.58      0.00     85.07
11:53:48 AM     all     10.75      0.00      1.71      0.32      0.00     87.22
11:53:49 AM     all     10.01      0.00      2.09      0.38      0.00     87.52
11:53:50 AM     all      9.61      0.00      1.64      0.44      0.00     88.30
11:53:51 AM     all      8.42      0.00      1.82      0.31      0.00     89.45
11:53:52 AM     all      9.45      0.00      2.14      0.63      0.00     87.78
11:53:53 AM     all     11.29      0.00      2.14      0.44      0.00     86.13
11:53:54 AM     all     10.77      0.00      2.34      0.44      0.00     86.45
11:53:55 AM     all     10.37      0.00      1.77      0.38      0.00     87.48
11:53:56 AM     all      9.61      0.00      1.58      0.51      0.00     88.31
11:53:57 AM     all     10.42      0.00      1.96      0.44      0.00     87.18
11:53:58 AM     all     10.26      0.00      1.77      0.19      0.00     87.78
11:53:59 AM     all     10.69      0.00      1.95      0.50      0.00     86.86
11:54:00 AM     all      8.50      0.00      1.83      0.38      0.00     89.29
11:54:01 AM     all      8.01      0.00      1.32      0.38      0.00     90.28
11:54:02 AM     all      9.63      0.00      1.76      0.38      0.00     88.22
11:54:03 AM     all      8.30      0.00      1.57      1.51      0.00     88.62
11:54:04 AM     all      7.21      0.00      1.82      1.13      0.00     89.85
11:54:05 AM     all     14.00      0.00      3.25      0.32      0.00     82.43
11:54:06 AM     all      0.63      0.00      0.31      0.31      0.00     98.75
11:54:07 AM     all      9.58      0.00      3.11      0.51      0.00     86.81
11:54:08 AM     all      0.94      0.00      0.38      0.31      0.00     98.37
11:54:09 AM     all      9.51      0.00      3.80      0.25      0.00     86.43
11:54:10 AM     all      0.50      0.00      0.31      0.31      0.00     98.87
11:54:11 AM     all      8.39      0.00      2.77      0.50      0.00     88.34
11:54:12 AM     all      0.63      0.00      0.31      0.31      0.00     98.75
11:54:13 AM     all      8.70      0.00      2.54      0.38      0.00     88.38
11:54:14 AM     all      0.44      0.00      0.56      0.38      0.00     98.62
11:54:15 AM     all      8.95      0.00      2.22      0.32      0.00     88.51
11:54:16 AM     all      0.38      0.00      0.38      0.31      0.00     98.94
11:54:17 AM     all      9.41      0.00      2.46      0.25      0.00     87.87
11:54:18 AM     all      0.94      0.00      0.19      0.44      0.00     98.43
11:54:19 AM     all     11.99      0.00      3.17      0.51      0.00     84.33
11:54:20 AM     all      1.13      0.00      0.56      0.38      0.00     97.93
11:54:21 AM     all      8.19      0.00      2.28      0.44      0.00     89.09
11:54:22 AM     all      2.08      0.00      1.13      0.25      0.00     96.54
11:54:23 AM     all      8.01      0.00      2.35      0.38      0.00     89.26
11:54:24 AM     all      2.34      0.00      1.14      0.25      0.00     96.27
11:54:25 AM     all      6.74      0.00      1.07      0.44      0.00     91.75
11:54:26 AM     all      0.63      0.00      0.38      0.31      0.00     98.69
11:54:27 AM     all      4.34      0.00      0.88      0.00      0.00     94.78
11:54:28 AM     all      3.08      0.00      0.88      0.82      0.00     95.23
11:54:29 AM     all      5.81      0.00      1.83      0.25      0.00     92.10
11:54:30 AM     all      4.53      0.00      1.76      0.44      0.00     93.26
11:54:31 AM     all      4.59      0.00      1.57      0.50      0.00     93.33
11:54:32 AM     all      6.55      0.00      1.39      0.44      0.00     91.62
11:54:33 AM     all      4.97      0.00      1.19      0.38      0.00     93.46
11:54:34 AM     all      7.64      0.00      1.70      0.32      0.00     90.34
11:54:35 AM     all      5.74      0.00      1.77      0.38      0.00     92.11
11:54:36 AM     all      3.76      0.00      0.94      0.38      0.00     94.92
11:54:37 AM     all      4.85      0.00      1.76      0.44      0.00     92.95
11:54:38 AM     all      4.28      0.00      1.45      0.38      0.00     93.90
11:54:39 AM     all      4.33      0.00      1.69      0.38      0.00     93.60
11:54:40 AM     all      4.21      0.00      1.38      0.31      0.00     94.09
11:54:41 AM     all      5.02      0.00      1.57      0.38      0.00     93.04
11:54:42 AM     all      4.65      0.00      1.63      0.31      0.00     93.41
11:54:43 AM     all      4.84      0.00      1.63      0.44      0.00     93.09
11:54:44 AM     all      3.90      0.00      1.64      0.38      0.00     94.09
11:54:45 AM     all      5.53      0.00      1.13      0.44      0.00     92.90
11:54:46 AM     all      7.09      0.00      1.76      0.38      0.00     90.78
11:54:47 AM     all      6.23      0.00      1.57      0.44      0.00     91.75
11:54:48 AM     all      4.34      0.00      1.89      0.31      0.00     93.46
11:54:49 AM     all      3.77      0.00      1.45      0.38      0.00     94.41
11:54:50 AM     all      4.53      0.00      1.64      0.19      0.00     93.64
11:54:51 AM     all      4.14      0.00      1.25      0.06      0.00     94.54
11:54:52 AM     all      4.33      0.00      1.19      0.25      0.00     94.22
11:54:53 AM     all      4.21      0.00      1.19      0.31      0.00     94.28
11:54:54 AM     all      3.83      0.00      0.69      0.38      0.00     95.10
11:54:55 AM     all      4.35      0.00      1.32      0.44      0.00     93.89
11:54:56 AM     all      2.96      0.00      1.07      0.38      0.00     95.59
11:54:57 AM     all      5.87      0.00      0.88      0.25      0.00     92.99
11:54:58 AM     all      5.03      0.00      1.82      0.44      0.00     92.70
11:54:59 AM     all      4.82      0.00      1.07      0.38      0.00     93.73
11:55:00 AM     all      3.46      0.00      1.13      0.44      0.00     94.97
11:55:01 AM     all      4.85      0.00      1.39      2.84      0.00     90.92
11:55:02 AM     all      2.88      0.00      0.88      0.31      0.00     95.93
11:55:03 AM     all      3.20      0.00      0.88      0.57      0.00     95.35
11:55:04 AM     all      3.76      0.00      1.13      0.56      0.00     94.54
11:55:05 AM     all      5.80      0.00      0.95      0.38      0.00     92.88
11:55:06 AM     all     12.38      0.00      2.02      0.32      0.00     85.28
11:55:07 AM     all      1.94      0.00      0.31      0.38      0.00     97.37
11:55:08 AM     all      5.97      0.00      1.32      0.31      0.00     92.39
11:55:09 AM     all      3.02      0.00      1.01      0.31      0.00     95.66
11:55:10 AM     all      4.35      0.00      1.01      0.88      0.00     93.76
11:55:11 AM     all      6.54      0.00      1.51      0.31      0.00     91.64
11:55:12 AM     all     14.21      0.00      1.58      0.25      0.00     83.95
11:55:13 AM     all      9.28      0.00      0.82      0.50      0.00     89.40
11:55:14 AM     all     12.37      0.00      1.64      0.19      0.00     85.80
11:55:15 AM     all     11.34      0.00      1.39      0.31      0.00     86.96
11:55:16 AM     all      5.26      0.00      5.01      0.63      0.00     89.10
11:55:17 AM     all      5.03      0.00      4.21      0.31      0.00     90.45
11:55:18 AM     all      3.08      0.00      2.89      0.69      0.00     93.34
11:55:19 AM     all      4.61      0.00      3.41      0.38      0.00     91.60
11:55:20 AM     all      5.54      0.00      1.39      0.13      0.00     92.95
11:55:21 AM     all      0.75      0.00      0.56      0.88      0.00     97.81
11:55:22 AM     all      7.68      0.00      1.76      0.50      0.00     90.05
11:55:23 AM     all      0.82      0.00      0.56      0.50      0.00     98.12
11:55:24 AM     all      7.38      0.00      2.15      0.25      0.00     90.22
11:55:25 AM     all      1.13      0.00      0.38      0.38      0.00     98.12
11:55:26 AM     all      8.23      0.00      2.01      0.38      0.00     89.38
11:55:27 AM     all      0.56      0.00      0.50      0.31      0.00     98.62
11:55:28 AM     all      7.65      0.00      2.32      0.69      0.00     89.34
11:55:29 AM     all      1.88      0.00      0.94      0.31      0.00     96.86
11:55:30 AM     all      7.49      0.00      1.64      0.88      0.00     89.99
11:55:31 AM     all      1.95      0.00      1.01      0.44      0.00     96.60
11:55:32 AM     all      9.25      0.00      1.01      0.38      0.00     89.36
11:55:33 AM     all     12.67      0.00      1.51      0.44      0.00     85.38
11:55:34 AM     all      8.28      0.00      0.75      0.25      0.00     90.72
11:55:35 AM     all      9.55      0.00      1.13      0.31      0.00     89.00
11:55:36 AM     all      8.44      0.00      2.46      0.44      0.00     88.66
11:55:37 AM     all      4.91      0.00      4.59      0.31      0.00     90.18
11:55:38 AM     all      1.76      0.00      0.19      0.31      0.00     97.74
11:55:39 AM     all      3.58      0.00      0.82      0.06      0.00     95.53
11:55:40 AM     all      0.69      0.00      0.31      1.75      0.00     97.25
11:55:41 AM     all      7.79      0.00      1.51      0.75      0.00     89.95
11:55:42 AM     all     10.73      0.00      1.14      0.51      0.00     87.63
11:55:43 AM     all      4.01      0.00      1.00      0.38      0.00     94.61
11:55:44 AM     all      3.83      0.00      1.13      0.38      0.00     94.66
11:55:45 AM     all      5.01      0.00      1.19      0.44      0.00     93.36
11:55:46 AM     all      4.83      0.00      0.94      0.38      0.00     93.85
11:55:47 AM     all      4.41      0.00      0.88      0.31      0.00     94.40
11:55:48 AM     all      3.21      0.00      0.88      0.38      0.00     95.53
11:55:49 AM     all      6.71      0.00      1.07      1.13      0.00     91.09
11:55:50 AM     all      9.44      0.00      1.26      0.31      0.00     88.99
11:55:51 AM     all      2.77      0.00      0.88      0.44      0.00     95.91
11:55:52 AM     all      4.04      0.00      0.88      0.32      0.00     94.76
11:55:53 AM     all      5.28      0.00      1.01      0.50      0.00     93.22
11:55:54 AM     all      3.40      0.00      1.01      0.57      0.00     95.03
11:55:55 AM     all      6.12      0.00      1.01      0.38      0.00     92.49
11:55:56 AM     all      4.78      0.00      1.01      0.31      0.00     93.90
11:55:57 AM     all      2.83      0.00      1.01      0.38      0.00     95.79
11:55:58 AM     all      6.46      0.00      1.13      0.38      0.00     92.03
11:55:59 AM     all      3.52      0.00      1.01      0.57      0.00     94.91
11:56:00 AM     all      5.17      0.00      1.13      0.32      0.00     93.38
11:56:01 AM     all      4.83      0.00      0.88      0.44      0.00     93.86
11:56:02 AM     all      4.88      0.00      1.31      0.38      0.00     93.43
11:56:03 AM     all      4.91      0.00      1.19      0.44      0.00     93.46
11:56:04 AM     all      7.00      0.00      1.01      0.38      0.00     91.61
11:56:05 AM     all      5.65      0.00      0.82      0.31      0.00     93.22
11:56:06 AM     all      7.13      0.00      0.88      0.38      0.00     91.60
11:56:07 AM     all      4.96      0.00      0.94      0.31      0.00     93.79
11:56:08 AM     all      3.83      0.00      0.75      0.38      0.00     95.04
11:56:09 AM     all      4.52      0.00      1.07      0.50      0.00     93.91
11:56:10 AM     all      3.51      0.00      0.88      0.38      0.00     95.24
11:56:11 AM     all      6.05      0.00      0.95      0.38      0.00     92.62
11:56:12 AM     all      3.27      0.00      0.88      0.25      0.00     95.60
11:56:13 AM     all      6.18      0.00      1.32      0.32      0.00     92.18
11:56:14 AM     all      3.39      0.00      0.56      0.19      0.00     95.86
11:56:15 AM     all      6.91      0.00      1.51      0.38      0.00     91.20
11:56:16 AM     all      3.84      0.00      1.01      0.31      0.00     94.84
11:56:17 AM     all      5.93      0.00      1.07      3.15      0.00     89.84
11:56:18 AM     all      6.94      0.00      1.52      0.63      0.00     90.91
11:56:19 AM     all      6.35      0.00      1.26      0.38      0.00     92.01
11:56:20 AM     all      1.76      0.00      0.38      0.75      0.00     97.11
11:56:21 AM     all      3.01      0.00      0.56      0.38      0.00     96.05
11:56:22 AM     all      0.19      0.00      0.19      0.50      0.00     99.12
11:56:23 AM     all      3.70      0.00      0.44      0.63      0.00     95.23
11:56:24 AM     all      0.12      0.00      0.31      0.37      0.00     99.19
11:56:25 AM     all      3.20      0.00      0.69      0.38      0.00     95.73
11:56:26 AM     all      0.06      0.00      0.25      0.63      0.00     99.06
11:56:27 AM     all      3.15      0.00      0.38      0.50      0.00     95.97
11:56:28 AM     all      0.25      0.00      0.13      0.31      0.00     99.31
11:56:29 AM     all      3.26      0.00      0.75      0.38      0.00     95.61
11:56:30 AM     all      0.81      0.00      0.19      0.56      0.00     98.44
11:56:31 AM     all      3.34      0.00      0.38      0.50      0.00     95.78
11:56:32 AM     all      2.38      0.00      0.56      3.32      0.00     93.73
11:56:33 AM     all      0.00      0.00      2.69      0.00      0.00     97.31
11:56:34 AM     all      0.13      0.00      1.50      3.76      0.00     94.61
11:56:35 AM     all      0.19      0.00      1.69      0.44      0.00     97.68
11:56:36 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:56:37 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:56:38 AM     all      0.00      0.00      0.00      0.06      0.00     99.94
11:56:39 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:56:40 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:56:41 AM     all      0.00      0.00      0.00      0.13      0.00     99.87
11:56:42 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:56:43 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:56:44 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:56:45 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:56:46 AM     all      0.06      0.00      0.00      0.00      0.00     99.94
11:56:47 AM     all      0.00      0.00      0.06      0.13      0.00     99.81
11:56:48 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:56:49 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:56:50 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:56:51 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:56:52 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:56:53 AM     all      0.00      0.00      0.00      0.13      0.00     99.87
11:56:54 AM     all      0.88      0.00      0.56      3.69      0.00     94.87
11:56:55 AM     all      0.06      0.00      0.13      6.07      0.00     93.75
11:56:56 AM     all      0.31      0.00      0.00      5.94      0.00     93.75
